Site,Reg,Clicks,Score1,VSr1,ISr1,VRr1,IRr1,FB1,Facebook1,OAuth1,login1,signin1,connect1,account1,forum1,Score2,VSr2,ISr2,VRr2,IRr2,FB2,Facebook2,OAuth2,login2,signin2,connect2,account2,forum2
http://www.rapidcityjournal.com,TRUE,2,10,-1,0,-1,0,1,0,0,0,0,1,0,0,19,-1,3,-1,3,1,0,0,1,0,0,0,0
http://www.idealist.org,FALSE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,20,-1,1,-1,1,0,2,0,0,0,0,0,0
http://www.chess.com,TRUE,1,13,0,0,0,0,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.nbcnews.com,FALSE,1,11,-1,0,-1,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.horseracingnation.com,FALSE,1,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
http://www.pantagraph.com,TRUE,2,10,-1,0,-1,0,1,0,0,0,0,1,0,0,19,-1,4,-1,4,1,0,0,1,0,0,0,0
http://www.mymodernmet.com,TRUE,1,14,-1,0,-1,0,0,4,0,0,0,2,0,0,,,,,,,,,,,,,
http://www.virtuallythere.com,TRUE,1,12,0,0,0,0,2,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.wholefoods.com,TRUE,2,6,-1,-1,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,2,0,0,0,0,0,0
http://www.legendaryfind.com,TRUE,2,5,0,0,0,0,0,0,0,1,0,0,0,0,31,0,0,0,0,0,2,0,3,0,0,0,0
http://www.rm02.net,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.corvetteforum.com,TRUE,2,14,-1,-1,0,1,5,0,0,0,0,0,0,1,49,-1,0,-1,4,3,1,0,1,0,0,1,0
http://www.allfreecopycatrecipes.com,FALSE,1,11,-1,0,-1,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.usacarry.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.dvice.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.curbly.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,39,0,1,0,1,0,3,0,0,1,0,1,0
http://www.fotolia.com,FALSE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,41,0,0,0,0,0,3,2,1,0,0,0,0
http://www.americanprofile.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.scambook.com,FALSE,1,13,-1,0,-1,0,1,1,0,2,1,0,0,0,,,,,,,,,,,,,
http://www.scoop.it,TRUE,2,7,-1,0,-1,1,0,0,0,3,0,0,1,0,20,0,1,0,1,0,1,0,2,0,0,0,0
http://www.brow.si,FALSE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,40,0,0,0,0,0,3,0,0,0,2,0,0
http://www.fxnetworks.com,TRUE,2,6,-1,1,-1,1,0,0,0,2,0,0,0,0,39,0,0,0,0,0,3,0,1,0,0,0,0
http://www.har.com,TRUE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0
http://www.viddy.com,FALSE,1,12,0,0,0,0,0,2,0,1,0,1,0,0,,,,,,,,,,,,,
http://www.dice.com,TRUE,1,15,-1,0,-1,0,0,4,1,2,0,0,0,0,,,,,,,,,,,,,
http://www.runescape.com,TRUE,1,14,-1,0,-1,0,0,4,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.tumtiki.com,FALSE,1,12,0,0,0,0,0,2,0,0,2,0,0,0,,,,,,,,,,,,,
http://www.dolesalads.com,TRUE,1,13,-1,0,-1,0,3,0,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.baseballnation.com,TRUE,1,10,-1,0,-1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.poetryfoundation.org,TRUE,1,12,-1,0,-1,0,0,2,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.listia.com,FALSE,1,13,0,0,0,0,4,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.televisionwithoutpity.com,TRUE,1,11,0,0,0,0,0,2,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.soundboard.com,TRUE,1,11,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.linkup.com,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,1,0,29,1,1,1,1,0,2,0,1,0,0,0,0
http://www.courierpress.com,FALSE,1,13,-1,0,-1,0,0,2,0,1,0,2,0,0,,,,,,,,,,,,,
http://www.fotolog.com,TRUE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,19,0,0,0,0,0,1,0,0,0,1,0,0
http://www.resume-now.com,TRUE,2,7,0,0,0,0,0,0,0,2,1,0,0,0,40,0,0,0,0,1,2,0,1,1,0,0,0
http://www.favim.com,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0,2,0,2,0,0,0,0
http://www.wayn.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.trustpilot.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,1,1,0,2,0,0,0,0
http://www.loginradius.com,TRUE,1,11,-1,0,-1,0,0,2,0,0,1,0,0,0,,,,,,,,,,,,,
http://www.psu.com,FALSE,1,11,-1,2,-1,0,1,1,0,1,0,0,1,2,,,,,,,,,,,,,
http://www.bing.net,FALSE,2,5,0,0,0,0,0,0,0,0,1,0,0,0,61,0,0,0,0,2,3,0,0,2,1,0,0
http://www.everything.org.uk,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.the-top-tens.com,TRUE,1,12,-1,0,-1,0,0,2,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.amctv.com,FALSE,2,7,-1,0,-1,0,0,0,0,2,1,0,0,0,20,0,1,0,1,0,2,0,0,0,0,0,0
http://www.berkleemusic.com,FALSE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,49,0,0,0,0,3,1,0,0,0,1,0,0
http://www.123contactform.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0,2,1,1,0,0,0,0
http://www.christianitytoday.org,FALSE,1,15,-1,0,-1,0,0,3,0,4,0,0,0,0,,,,,,,,,,,,,
http://www.wirewax.com,TRUE,2,11,-1,0,-1,0,1,1,0,1,0,0,0,0,29,-1,0,-1,0,1,1,1,0,0,0,0,0
http://www.condo.com,FALSE,2,12,-1,0,-1,0,2,0,0,2,0,0,0,0,19,-1,1,-1,1,1,0,0,1,0,0,0,0
http://www.healthcaremagic.com,FALSE,1,15,-1,0,-1,0,2,2,0,2,1,0,0,0,,,,,,,,,,,,,
http://www.memepix.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,0,0,0,1,0,2,0,0,0,0
http://www.dvidshub.net,FALSE,1,13,0,0,0,0,3,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.alumniconnections.com,TRUE,2,6,1,1,1,1,0,0,0,2,0,0,0,0,49,0,0,0,0,0,4,0,1,0,0,0,0
http://www.indiedb.com,TRUE,1,14,-1,0,-1,0,0,3,0,2,0,1,0,0,,,,,,,,,,,,,
http://www.mynews4.com,TRUE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,42,0,0,0,0,2,1,0,4,0,0,0,0
http://www.wetpaint.me,FALSE,1,7,0,0,0,0,0,0,0,1,1,1,0,0,,,,,,,,,,,,,
http://www.fitnessmagazine.com,TRUE,1,13,0,0,0,0,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.rouxbe.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,49,0,0,0,0,0,4,0,1,0,0,0,0
http://www.researchgate.net,TRUE,1,13,0,0,0,0,1,3,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.theaustralian.com.au,TRUE,1,14,-1,0,-1,0,0,4,0,0,2,0,0,0,,,,,,,,,,,,,
http://www.boldride.com,TRUE,1,10,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.teamcoco.com,FALSE,1,11,-1,0,-1,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.warthunder.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.tastebook.com,TRUE,1,12,-1,0,-1,0,1,1,0,1,0,1,0,0,,,,,,,,,,,,,
http://www.popvox.com,TRUE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,39,0,0,0,0,0,3,0,1,0,0,0,0
http://www.netbargains.com,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,39,0,0,0,0,3,0,0,1,0,0,0,0
http://www.yasni.info,FALSE,1,14,-1,0,-1,0,1,2,1,2,0,0,0,0,,,,,,,,,,,,,
http://www.feedbackforms.com,TRUE,1,12,-1,0,-1,0,1,1,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.pressofatlanticcity.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.tcpalm.com,FALSE,1,13,-1,0,-1,0,0,2,0,1,0,2,0,0,,,,,,,,,,,,,
http://www.room77.com,FALSE,2,14,-1,0,-1,0,1,2,0,1,1,1,0,0,41,-1,0,-1,0,1,2,0,1,1,1,0,0
http://www.dailydot.com,TRUE,1,12,-1,0,-1,0,0,2,0,0,1,1,0,0,,,,,,,,,,,,,
http://www.investingdaily.com,FALSE,2,5,0,0,2,3,0,0,0,1,0,0,0,0,40,0,0,0,0,0,3,0,1,1,0,0,0
http://www.allpoetry.com,TRUE,1,12,0,0,0,0,2,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.traffic.com,TRUE,2,7,0,0,0,1,0,0,0,1,2,0,0,0,42,0,0,0,0,0,3,3,0,1,0,1,0
http://www.spafinder.com,TRUE,2,6,-1,-1,0,0,0,0,0,0,0,0,2,0,41,0,0,0,0,1,2,0,3,0,0,0,0
http://www.videosift.com,FALSE,1,14,-1,0,-1,0,0,3,0,3,0,0,0,0,,,,,,,,,,,,,
http://www.veteranstoday.com,TRUE,2,6,-1,0,-1,2,0,0,0,2,0,0,0,0,30,0,0,0,0,0,2,0,1,0,1,0,0
http://www.rdio.com,TRUE,2,6,0,0,1,1,0,0,0,2,0,0,0,0,10,1,1,1,1,0,1,0,0,0,0,0,0
http://www.iowastatedaily.com,TRUE,1,11,-1,0,-1,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.sliderocket.com,TRUE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0
http://www.socialreader.com,FALSE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,39,0,0,0,0,3,0,0,1,0,0,0,0
http://www.lincoln.com,FALSE,1,13,-1,0,-1,0,0,4,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.sandiegoreader.com,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,19,1,2,1,2,0,1,0,0,0,1,0,0
http://www.claires.com,FALSE,1,12,-1,0,-1,0,1,1,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.temptalia.com,TRUE,1,14,-1,0,-1,0,1,2,0,2,0,1,0,0,,,,,,,,,,,,,
http://www.mommypage.com,TRUE,1,12,-1,0,-1,0,1,1,1,1,0,0,0,0,,,,,,,,,,,,,
http://www.guestdesk.com,TRUE,2,5,-1,2,-1,2,0,0,0,1,0,0,0,0,52,-1,0,-1,0,0,4,1,2,1,0,0,0
http://www.reporternews.com,FALSE,1,13,-1,0,-1,0,0,2,0,1,0,2,0,0,,,,,,,,,,,,,
http://www.reciperehab.com,FALSE,1,13,-1,0,-1,0,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.sweetjack.com,TRUE,1,10,-1,0,-1,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.photosnack.com,FALSE,2,7,0,0,0,0,0,0,0,1,2,0,0,0,40,0,0,0,0,0,3,0,1,0,1,0,0
http://www.doubletakedeals.com,TRUE,1,16,-1,0,-1,0,1,2,0,4,0,1,0,0,,,,,,,,,,,,,
http://www.grubhub.com,FALSE,2,8,0,0,0,0,0,0,0,2,2,0,0,0,73,0,0,0,0,0,6,0,3,2,0,0,0
http://www.votifi.com,FALSE,1,10,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.find.ly,TRUE,2,6,0,0,0,0,0,0,0,0,2,0,0,0,29,0,0,0,0,0,2,0,1,0,0,0,0
http://www.intheyard.org,TRUE,1,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
http://www.vtourist.com,TRUE,2,6,0,0,0,0,0,0,0,0,2,0,0,0,51,0,0,0,0,2,2,1,1,1,0,0,0
http://www.heraldextra.com,TRUE,2,10,-1,0,-1,0,1,0,0,0,0,1,0,0,19,-1,2,-1,2,1,0,0,1,0,0,0,0
http://www.bismarcktribune.com,TRUE,2,10,-1,0,-1,0,1,0,0,0,0,1,0,0,19,-1,3,-1,3,1,0,0,1,0,0,0,0
http://www.wcfcourier.com,TRUE,1,10,-1,1,-1,1,1,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.kraftbrands.com,TRUE,2,10,0,0,0,0,0,0,0,1,5,0,0,0,41,0,1,0,1,1,2,0,1,2,0,0,0
http://www.siouxcityjournal.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wpxi.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.gamescanvas.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nextissue.com,TRUE,2,5,0,1,0,1,0,0,0,0,1,0,0,0,51,-1,0,-1,0,1,3,0,0,1,2,0,0
http://www.ancestry.co.uk,TRUE,2,15,0,0,0,0,1,1,0,2,3,0,0,0,39,-1,1,-1,1,3,0,0,0,1,0,0,0
http://www.clatl.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,30,0,2,0,2,1,1,0,2,0,0,0,0
http://www.terra.es,FALSE,1,12,0,0,0,0,1,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.myajc.com,FALSE,2,14,-1,0,-1,0,0,0,0,0,10,0,0,0,10,-1,2,-1,2,0,1,0,0,0,0,0,0
http://www.cougarlife.com,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,10,1,2,1,2,0,1,0,0,0,0,0,0
http://www.tripadvisor.ca,FALSE,1,12,0,0,0,0,0,3,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.download.com,TRUE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,40,0,0,0,0,0,3,0,2,0,0,0,0
http://www.keek.com,FALSE,1,13,0,0,0,0,0,3,0,1,0,1,0,0,,,,,,,,,,,,,
http://www.mkt32.net,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.gdgt.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.livecareer.com,TRUE,2,6,0,0,0,0,0,0,0,0,2,0,0,0,40,0,0,0,0,1,2,0,1,1,0,0,0
http://www.volunteermatch.org,FALSE,1,13,0,0,0,0,0,2,1,1,0,1,0,0,,,,,,,,,,,,,
http://www.hotnewhiphop.com,FALSE,1,10,-1,0,-1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.sittercity.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wvec.com,FALSE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,30,0,1,0,1,0,2,0,1,1,0,0,0
http://www.trove.com,FALSE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,39,0,0,0,0,3,0,0,1,0,0,0,0
http://www.fab.com,TRUE,1,12,-1,0,-1,0,2,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.recycler.com,TRUE,2,5,0,11,0,0,0,0,0,1,0,0,2,0,30,0,0,0,0,1,1,1,1,0,0,1,0
http://www.inmagine.com,TRUE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,20,0,0,0,0,1,1,0,0,0,0,0,0
http://www.wolframalpha.com,TRUE,2,7,0,0,0,0,0,0,1,0,2,0,0,0,53,0,0,0,0,1,3,0,4,1,0,0,0
http://www.novica.com,FALSE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,40,0,0,0,0,0,3,0,2,0,0,0,0
http://www.poststar.com,TRUE,1,10,-1,1,-1,1,1,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.business-standard.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.duncanhines.com,FALSE,1,14,-1,0,-1,0,2,1,0,3,0,0,0,0,,,,,,,,,,,,,
http://www.journeys.com,FALSE,1,12,-1,0,-1,0,0,3,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.flipora.com,FALSE,1,12,0,0,0,0,0,2,0,1,1,0,0,0,,,,,,,,,,,,,
http://www.patriotaction.net,TRUE,1,14,0,0,0,0,0,4,0,0,0,2,0,0,,,,,,,,,,,,,
http://www.realtidbits.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bassresource.com,TRUE,2,7,0,0,0,0,0,0,0,3,0,0,0,1,30,0,0,0,1,0,2,0,2,0,0,0,1
http://www.desura.com,TRUE,2,7,0,0,0,0,0,0,0,1,2,0,0,0,29,0,0,0,0,0,2,0,1,0,0,0,0
http://www.threadless.com,FALSE,1,10,-1,0,-1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.wowway.net,FALSE,1,11,-1,0,-1,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.mobile9.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,30,1,1,1,1,1,1,1,0,0,1,0,0
http://www.fredericknewspost.com,TRUE,1,11,-1,0,-1,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.ticketweb.com,TRUE,2,11,-1,3,-1,0,0,2,0,1,0,0,2,0,39,-1,1,-1,1,2,1,0,1,0,0,0,0
http://www.avgthreatlabs.com,FALSE,2,6,0,1,0,1,0,0,0,2,0,0,0,0,41,0,1,0,1,0,3,2,1,0,0,0,0
http://www.ubi.com,TRUE,2,6,0,0,1,1,0,0,0,1,1,0,0,0,51,0,0,0,0,1,3,1,0,0,2,0,0
http://www.ipoll.com,FALSE,1,12,0,1,0,1,0,3,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.svpply.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,40,0,0,0,0,0,3,1,0,0,1,1,0
http://www.hickoryrecord.com,TRUE,1,11,-1,0,-1,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.news-leader.com,FALSE,1,14,-1,0,-1,0,0,2,0,4,0,0,0,0,,,,,,,,,,,,,
http://www.k12jobspot.com,FALSE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,20,0,0,0,0,0,1,0,2,0,0,0,0
http://www.sho.com,FALSE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0
http://www.skyrock.com,TRUE,1,16,0,0,0,0,2,2,0,0,0,4,0,0,,,,,,,,,,,,,
http://www.silk.com,FALSE,1,13,-1,0,-1,0,2,1,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.govtrack.us,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,39,0,0,0,0,0,3,0,1,0,0,0,0
http://www.viewbix.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.paper.li,FALSE,2,5,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0
http://www.newyorktimes.com,FALSE,1,10,-1,0,-1,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.stocktwits.com,TRUE,1,13,0,0,0,0,0,4,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.techhive.com,FALSE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,39,1,1,1,1,0,3,0,1,0,0,0,0
http://www.freepeople.com,TRUE,2,5,-1,0,-1,0,0,0,0,1,0,0,0,0,31,0,0,0,0,1,1,0,3,0,0,0,0
http://www.tout.com,FALSE,2,7,0,0,0,0,0,0,0,2,1,0,0,0,52,0,0,0,0,0,4,0,2,2,0,0,0
http://www.streetfire.net,TRUE,2,7,-1,0,-1,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0
http://www.teennick.com,FALSE,1,10,-1,0,-1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.animalowners.com,FALSE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,39,-1,0,-1,0,3,0,0,1,0,0,0,0
http://www.trib.com,TRUE,1,10,-1,1,-1,1,1,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.kraftfirsttaste.com,TRUE,2,10,0,0,0,0,0,0,0,1,5,0,0,0,41,0,1,0,1,1,2,0,1,2,0,0,0
http://www.streetadvisor.com,FALSE,2,6,-1,4,-1,0,0,0,0,0,2,0,3,0,40,-1,0,-1,0,0,4,0,0,0,0,0,0
http://www.pennysaverusa.com,FALSE,2,16,-1,0,-1,0,4,12,0,0,0,0,0,0,52,-1,0,-1,0,2,2,0,4,0,0,0,0
http://www.themetapicture.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.loveagain.com,FALSE,1,12,0,0,0,0,2,1,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.perfectmatch.com,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,21,-1,1,-1,1,1,0,0,3,0,0,0,0
http://www.espnfc.com,FALSE,1,11,0,0,0,0,0,2,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.8coupons.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.crash.net,TRUE,1,11,0,0,0,0,1,0,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.eshakti.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.mcnhub.com,FALSE,2,5,-1,3,-1,0,0,0,0,0,1,0,1,0,20,-1,0,-1,0,0,2,0,0,0,0,0,0
http://www.sharemyplaylists.com,FALSE,1,16,-1,0,-1,0,0,5,0,3,0,0,0,0,,,,,,,,,,,,,
http://www.cuisinart.com,FALSE,2,6,0,0,1,1,0,0,0,2,0,0,0,0,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA
http://www.nature.org,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.flipsnack.com,FALSE,2,7,0,0,0,0,0,0,0,1,2,0,0,0,40,0,0,0,0,0,3,0,1,0,1,0,0
http://www.uniqlo.com,TRUE,2,5,-1,-1,-1,2,0,0,0,0,0,0,1,0,29,0,1,0,1,1,1,0,1,0,0,0,0
http://www.shiftgig.com,FALSE,1,15,-1,0,-1,0,1,2,2,0,0,2,0,0,,,,,,,,,,,,,
http://www.prankdial.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.classifieds1000.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hometalk.com,FALSE,1,16,0,0,0,0,3,2,0,2,1,0,0,0,,,,,,,,,,,,,
http://www.date.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA
http://www.axs.com,FALSE,1,15,-1,0,-1,0,2,2,0,1,2,0,0,0,,,,,,,,,,,,,
http://www.mapmyrun.com,FALSE,1,15,0,0,0,0,0,5,2,0,0,0,0,0,,,,,,,,,,,,,
http://www.allfreecrochetafghanpatterns.com,FALSE,1,11,-1,0,-1,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.dailymakeover.com,TRUE,2,7,0,0,0,0,0,0,0,3,0,0,1,0,51,-1,0,-1,0,3,1,1,2,0,0,1,0
http://www.thekrazycouponlady.com,TRUE,2,5,-1,4,-1,1,0,0,0,1,0,0,1,0,29,5,5,5,5,1,1,0,1,0,0,0,0
http://www.food52.com,FALSE,1,11,-1,0,-1,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.kens5.com,FALSE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,30,0,1,0,1,0,2,0,1,1,0,0,0
http://www.taylorswift.com,TRUE,2,6,-1,0,-1,1,0,0,0,2,0,0,0,0,40,0,0,0,0,0,3,1,0,1,0,0,0
http://www.seatguru.com,FALSE,1,12,0,0,0,0,0,2,0,1,1,0,0,0,,,,,,,,,,,,,
http://www.news24.com,FALSE,1,14,-1,0,-1,0,0,3,0,3,0,0,2,0,,,,,,,,,,,,,
http://www.startwire.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,29,0,0,0,0,0,2,0,0,0,1,0,0
http://www.urbandecay.com,FALSE,2,7,0,1,0,1,0,0,0,1,2,0,1,0,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA
http://www.seizethedeal.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.flickr.com,FALSE,2,5,2,2,2,3,0,0,0,0,1,0,0,0,44,0,0,0,0,1,2,0,2,4,0,0,0
http://www.justfab.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.active.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.madmimi.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.liquor.com,TRUE,1,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
http://www.likes.com,FALSE,1,10,-1,0,-1,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,
http://www.yellowpages.ca,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.marvel.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.archdaily.com,TRUE,1,11,-1,1,-1,1,0,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.chewonit.com,FALSE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,3,0,0,1,0,0,0,0
